Gen1_id,Gen2_id,Gen3_id,Gen4_id,Gen4,Gen3,Gen2,Gen1,id_0_parent
32455,31,33583,33538,Machinery and Equipment,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33564,Accommodation Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33548,Advertising Space and Time Sales,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33601,Transportation and Warehousing,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33580,Special Indexes,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33587,"Arts, Entertainment, and Recreation",Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33591,Educational Services,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,32220,32224,33905,Standard International Trade Classification,Export Price Indexes,Trade Indexes,Prices,0
32455,31,33584,33585,"Agriculture, Forestry, Fishing and Hunting",Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33543,Transportation Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33552,Investment Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33535,Lumber and Wood Products,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33562,Waste Collection and Remediation Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,32220,32224,32227,By NAICS,Export Price Indexes,Trade Indexes,Prices,0
32455,31,33583,33570,Metal Treatment Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33534,Rubber and Plastic Products,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33600,Retail Trade,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33539,Furniture and Household Durables,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33589,Construction,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33573,Construction,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33561,Health Care Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33550,Data Processing and Related Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33574,Durability of Product,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33588,Administrative and Support and Waste Management and Remediation Services,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33544,"Warehousing, Storage, and Related Services",Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33596,"Mining, Quarrying, and Oil and Gas Extraction",Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33533,Chemicals and Allied Products,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33566,Repair and Maintenance Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33603,Wholesale Trade,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33559,Selected Security Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33556,Professional Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33602,Utilities,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33536,"Pulp, Paper, and Allied Products",Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33529,Processed Foods and Feeds,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33555,Rental and Leasing of Goods,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33545,"Publishing Sales, Excluding Software",Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,32220,32221,33907,Standard International Trade Classification,Import Price Indexes,Trade Indexes,Prices,0
32455,31,33583,33554,Real Estate Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33569,Retail Trade Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,32261,NA,NA,NA,NA,House Price Indexes,Prices,0
32455,32220,32224,32225,End Use Classification System,Export Price Indexes,Trade Indexes,Prices,0
32455,32220,32224,32228,By Harmonized System,Export Price Indexes,Trade Indexes,Prices,0
32455,32220,32221,32229,By Harmonized System,Import Price Indexes,Trade Indexes,Prices,0
32455,31,33583,33582,Inputs to Industries,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33557,Employment Services,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33586,Accommodation and Food Services,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,32220,32221,32230,By Locality of Origin,Import Price Indexes,Trade Indexes,Prices,0
32455,32220,32231,NA,NA,Services Price Indexes,Trade Indexes,Prices,0
32455,32220,32221,32226,By NAICS,Import Price Indexes,Trade Indexes,Prices,0
32455,31,33583,33546,Software Publishing,Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,32220,32221,32223,End Use Classification System,Import Price Indexes,Trade Indexes,Prices,0
32455,31,33583,33531,"Hides, Skins, Leather, and Related Products",Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33593,Health Care and Social Assistance,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33592,Information,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,31,33583,33572,"Contract Work on Textile Products, Apparel, and Leather",Commodity Based,Producer Price Indexes (PPI),Prices,0
32455,31,33584,33597,Manufacturing,Industry Based,Producer Price Indexes (PPI),Prices,0
32455,32217,NA,NA,NA,NA,Commodities,Prices,0
32991,15,158,279,Finland,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,22,32298,NA,NA,Eurodollar Deposits,Interest Rates,"Money, Banking, & Finance",0
32991,22,33003,NA,NA,LIBOR Rates,Interest Rates,"Money, Banking, & Finance",0
32991,15,158,285,Belgium,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,22,33446,NA,NA,Interest Rate Spreads,Interest Rates,"Money, Banking, & Finance",0
32991,15,158,273,Hong Kong,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,271,Ireland,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,261,South Korea,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,269,Mexico,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,24,32242,NA,NA,Money Velocity,Monetary Data,"Money, Banking, & Finance",0
32991,15,158,278,France,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,24,26,NA,NA,Memorandum Items,Monetary Data,"Money, Banking, & Finance",0
32991,24,122,NA,NA,Borrowings,Monetary Data,"Money, Banking, & Finance",0
32991,15,158,284,Brazil,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,260,Spain,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,264,Portugal,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,268,Netherlands,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,280,Euro,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,257,Switzerland,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,22,115,NA,NA,Treasury Constant Maturity,Interest Rates,"Money, Banking, & Finance",0
32991,15,32219,NA,NA,Annual Rates,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,266,New Zealand,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,192,Venezuela,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,24,32215,NA,NA,Factors Affecting Reserve Balances,Monetary Data,"Money, Banking, & Finance",0
32991,15,158,276,Italy,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,83,88,South Atlantic Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,32239,NA,NA,Senior Loan Officer Survey,Banking,"Money, Banking, & Finance",0
32991,15,158,270,Malaysia,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,94,NA,NA,Daily Rates,Exchange Rates,"Money, Banking, & Finance",0
32991,24,30,NA,NA,MZM,Monetary Data,"Money, Banking, & Finance",0
32991,22,32995,NA,NA,Long-Term Securities,Interest Rates,"Money, Banking, & Finance",0
32991,22,51,NA,NA,Bankers Acceptance Rate,Interest Rates,"Money, Banking, & Finance",0
32991,22,32348,NA,NA,Corporate Bonds,Interest Rates,"Money, Banking, & Finance",0
32991,46,32425,NA,NA,Volatility Indexes,Financial Indicators,"Money, Banking, & Finance",0
32991,46,32414,32413,BofA Merrill Lynch Total Bond Return Index Values,Bond Market Indexes,Financial Indicators,"Money, Banking, & Finance",0
32991,46,33119,NA,NA,Consumer Financial Condition Indexes,Financial Indicators,"Money, Banking, & Finance",0
32991,46,32255,NA,NA,Stock Market Indexes,Financial Indicators,"Money, Banking, & Finance",0
32991,22,33057,NA,NA,Personal Loan Rates,Interest Rates,"Money, Banking, & Finance",0
32991,24,25,NA,NA,M1 and Components,Monetary Data,"Money, Banking, & Finance",0
32991,24,28,NA,NA,M3 and Components,Monetary Data,"Money, Banking, & Finance",0
32991,23,83,84,New England Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,24,96,NA,NA,M2 Minus Small Time Deposits,Monetary Data,"Money, Banking, & Finance",0
32991,15,158,275,Japan,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,283,Canada,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,24,124,NA,NA,Monetary Base,Monetary Data,"Money, Banking, & Finance",0
32991,15,158,258,Sweden,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,281,Denmark,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,83,87,West North Central Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,100,33080,Foreign-Related Institutions,Commercial Banking,Banking,"Money, Banking, & Finance",0
32991,23,83,89,East South Central Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,64,71,Tennessee,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,15,158,277,Germany,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,64,66,Illinois,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,15,158,259,Sri Lanka,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,287,Australia,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,286,Austria,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,267,Taiwan,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,254,Thailand,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,191,United Kingdom,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,282,China,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,22,120,NA,NA,Commercial Paper,Interest Rates,"Money, Banking, & Finance",0
32991,15,158,274,Greece,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,263,Singapore,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,15,95,NA,NA,Monthly Rates,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,272,India,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,100,33079,Domestically Chartered Commercial Banks,Commercial Banking,Banking,"Money, Banking, & Finance",0
32991,22,32299,NA,NA,Interest Rate Swaps,Interest Rates,"Money, Banking, & Finance",0
32991,22,117,NA,NA,Prime Bank Loan Rate,Interest Rates,"Money, Banking, & Finance",0
32991,22,33491,NA,NA,Saving Accounts,Interest Rates,"Money, Banking, & Finance",0
32991,22,33059,NA,NA,Credit Card Loan Rates,Interest Rates,"Money, Banking, & Finance",0
32991,22,116,NA,NA,Treasury Bills,Interest Rates,"Money, Banking, & Finance",0
32991,24,123,NA,NA,Reserves,Monetary Data,"Money, Banking, & Finance",0
32991,22,33056,NA,NA,Interest Checking Accounts,Interest Rates,"Money, Banking, & Finance",0
32991,24,29,NA,NA,M2 and Components,Monetary Data,"Money, Banking, & Finance",0
32991,24,32218,NA,NA,"Securities, Loans, & Other Assets & Liabilities Held by Fed",Monetary Data,"Money, Banking, & Finance",0
32991,32360,32379,32384,Size of Loans,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32406,32407,All Commercial Banks,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32390,Base Rate of Loans,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32392,More Than 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,22,82,NA,NA,Treasury Inflation-Indexed Securities,Interest Rates,"Money, Banking, & Finance",0
32991,23,64,72,8th District,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,23,100,33081,Large Domestically Chartered Commercial Banks,Commercial Banking,Banking,"Money, Banking, & Finance",0
32991,23,64,68,Kentucky,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,23,83,90,West South Central Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,15,105,NA,NA,Trade-Weighted Indexes,Exchange Rates,"Money, Banking, & Finance",0
32991,15,158,265,Norway,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,101,NA,NA,Consumer Credit,Banking,"Money, Banking, & Finance",0
32991,32360,32397,32403,31 to 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32379,32387,Zero Repricing/Maturity Interval,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32370,32373,More Than 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32367,More Than 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32399,Base Rate of Loans,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32402,Size of Loans,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32401,More Than 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32406,32409,Foreign Banks,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,32360,32370,32376,31 to 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32406,32410,Large Domestic Banks,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32400,Daily Repricing/Maturity Interval,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32398,All Commercial and Industrial Loans,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32396,Zero Repricing/Maturity Interval,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32366,31 to 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32145,NA,NA,NA,NA,Foreign Exchange Intervention,"Money, Banking, & Finance",0
32991,22,118,NA,NA,"FRB Rates - discount, fed funds, primary credit",Interest Rates,"Money, Banking, & Finance",0
32991,22,114,NA,NA,Mortgage Rates,Interest Rates,"Money, Banking, & Finance",0
32991,22,121,NA,NA,Certificates of Deposit,Interest Rates,"Money, Banking, & Finance",0
32991,22,33055,NA,NA,Money Market Accounts,Interest Rates,"Money, Banking, & Finance",0
32991,32360,32370,32377,2 to 30 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32406,32411,Small Domestic Banks,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,32360,32370,32374,Size of Loans,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32379,32381,Base Rate of Loans,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32379,32382,Daily Repricing/Maturity Interval,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,22,33058,NA,NA,Automobile Loan Rates,Interest Rates,"Money, Banking, & Finance",0
32991,32360,32406,32412,Summary Statistics,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,46,32457,NA,NA,Financial Activity Measures,Financial Indicators,"Money, Banking, & Finance",0
32991,32360,32370,32372,Daily Repricing/Maturity Interval,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,15,158,262,South Africa,By Country,Exchange Rates,"Money, Banking, & Finance",0
32991,23,99,NA,NA,Securities & Investments,Banking,"Money, Banking, & Finance",0
32991,23,32439,NA,NA,Net Charge-Offs and Charge-Off Rates,Banking,"Money, Banking, & Finance",0
32991,32360,32379,32380,All Commercial and Industrial Loans,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,23,83,91,Mountain Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,32360,32388,32393,Size of Loans,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32394,31 to 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32395,2 to 30 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,33440,NA,NA,Commercial and Industrial Loans Made Under Participation or Syndication,Business Lending,"Money, Banking, & Finance",0
32991,32360,32996,NA,NA,Commercial Paper,Business Lending,"Money, Banking, & Finance",0
32991,23,83,86,East North Central Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,83,85,Middle Atlantic Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,32360,32397,32405,Zero Repricing/Maturity Interval,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32370,32375,Base Rate of Loans,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32364,Daily Repricing/Maturity Interval,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32406,32408,Domestic Banks,Commercial and Industrial Loans by Time that Pricing Terms Were Set and by Commitment,Business Lending,"Money, Banking, & Finance",0
32991,23,33121,NA,NA,Failures and Assistance Transactions,Banking,"Money, Banking, & Finance",0
32991,23,83,92,Pacific Census Division,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,83,93,United States,Condition of Banks,Banking,"Money, Banking, & Finance",0
32991,23,64,70,Missouri,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,23,100,33078,All Commercial Banks,Commercial Banking,Banking,"Money, Banking, & Finance",0
32991,23,33445,NA,NA,Mortgage Debt Outstanding,Banking,"Money, Banking, & Finance",0
32991,32360,33439,NA,NA,Commercial and Industrial Loans Backed by Small Business Association,Business Lending,"Money, Banking, & Finance",0
32991,23,64,65,Arkansas,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,23,100,33082,Small Domestically Chartered Commercial Banks,Commercial Banking,Banking,"Money, Banking, & Finance",0
32991,23,32440,NA,NA,Delinquencies and Delinquency Rates,Banking,"Money, Banking, & Finance",0
32991,32360,32370,32371,All Commercial and Industrial Loans,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32391,Daily Repricing/Maturity Interval,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32362,All Commercial and Industrial Loans,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32363,Zero Repricing/Maturity Interval,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32388,32389,All Commercial and Industrial Loans,Commercial and Industrial Loans Made by Small Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32397,32404,2 to 30 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by U.S. Branches and Agencies of Foreign Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32379,32383,More Than 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32370,32378,Zero Repricing/Maturity Interval,Commercial and Industrial Loans Made by Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32379,32385,31 to 365 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32369,Base Rate of Loans,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32365,2 to 30 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,32360,32361,32368,Size of Loans,Commercial and Industrial Loans Made by All Commercial Banks,Business Lending,"Money, Banking, & Finance",0
32991,23,64,69,Mississippi,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,23,64,67,Indiana,8th District Banking Performance,Banking,"Money, Banking, & Finance",0
32991,32360,32379,32386,2 to 30 Days Repricing/Maturity Interval,Commercial and Industrial Loans Made by Large Domestic Banks,Business Lending,"Money, Banking, & Finance",0
32992,18,33045,33053,Imputed Interest,Industry,National Income & Product Accounts,National Accounts,0
32992,18,110,33028,Personal Consumption Expenditures,Personal Income & Outlays,National Income & Product Accounts,National Accounts,0
32992,18,107,33022,Gov't Consumption Expenditures,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,32251,33726,NA,NA,L.208 Debt Securities,Flow of Funds,National Accounts,0
32992,32251,32258,NA,NA,B.101 Balance Sheet of Households and Nonprofit Organizations,Flow of Funds,National Accounts,0
32992,13,16,NA,NA,Exports,U.S. Trade & International Transactions,National Accounts,0
32992,13,17,NA,NA,Imports,U.S. Trade & International Transactions,National Accounts,0
32992,32251,33245,NA,NA,S.8 State and Local Governments,Flow of Funds,National Accounts,0
32992,32251,33204,NA,NA,S.1 Total Economy - Current Account,Flow of Funds,National Accounts,0
32992,18,108,33018,Exports,Foreign Transactions,National Income & Product Accounts,National Accounts,0
32992,32251,33722,NA,NA,L.203 Net Interbank Transactions,Flow of Funds,National Accounts,0
32992,5,NA,NA,NA,NA,Federal Government Debt,National Accounts,0
32992,18,33045,33869,Wholesale Trade,Industry,National Income & Product Accounts,National Accounts,0
32992,18,107,33026,Gov't Social Benefits,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,18,107,33027,Gov't Fixed Investment,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,18,110,33032,Personal Current Taxes,Personal Income & Outlays,National Income & Product Accounts,National Accounts,0
32992,18,33045,33875,Information,Industry,National Income & Product Accounts,National Accounts,0
32992,32251,32257,NA,NA,L.1 Credit Market Debt Outstanding,Flow of Funds,National Accounts,0
32992,32251,33242,NA,NA,S.5 Nonfinancial Corporate Business,Flow of Funds,National Accounts,0
32992,32251,32259,NA,NA,B.103 Balance Sheet of Nonfinancial Corporate Business,Flow of Funds,National Accounts,0
32992,32251,33244,NA,NA,S.7 Federal Government,Flow of Funds,National Accounts,0
32992,32251,32260,NA,NA,B.104 Balance Sheet of Nonfinancial Noncorporate Business,Flow of Funds,National Accounts,0
32992,18,110,33029,Compensation of Employees,Personal Income & Outlays,National Income & Product Accounts,National Accounts,0
32992,18,33045,33889,Government,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33054,NA,NA,Imputations,National Income & Product Accounts,National Accounts,0
32992,18,110,33030,Wage and Salary Accruals,Personal Income & Outlays,National Income & Product Accounts,National Accounts,0
32992,18,33045,33881,Management Of Companies and Enterprises,Industry,National Income & Product Accounts,National Accounts,0
32992,18,112,33043,Capital Transfers Received,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,33122,NA,NA,Gross Domestic Income,National Income & Product Accounts,National Accounts,0
32992,18,33045,33046,Auto Output,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33865,Construction,Industry,National Income & Product Accounts,National Accounts,0
32992,18,112,33038,Inventories,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,32251,33729,NA,NA,L.214 Loans,Flow of Funds,National Accounts,0
32992,32251,33205,NA,NA,S.2 Selected Aggregates for Total Economy and Sectors,Flow of Funds,National Accounts,0
32992,32251,33243,NA,NA,S.6 Financial Business,Flow of Funds,National Accounts,0
32992,18,33045,33863,Utilities,Industry,National Income & Product Accounts,National Accounts,0
32992,18,110,33031,Employer Contributions,Personal Income & Outlays,National Income & Product Accounts,National Accounts,0
32992,18,33401,NA,NA,Effect of ARRA on Selected NIPA Estimates,National Income & Product Accounts,National Accounts,0
32992,18,33045,33048,Households,Industry,National Income & Product Accounts,National Accounts,0
32992,32251,33240,NA,NA,S.3 Households and Nonprofit Institutions Serving Households,Flow of Funds,National Accounts,0
32992,18,33045,33859,"Agriculture, Forestry, Fishing, and Hunting",Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33887,"Arts, Entertainment, Recreation, Accommodation, and Food Services",Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33861,Mining,Industry,National Income & Product Accounts,National Accounts,0
32992,18,107,33023,Gov't Investment,"Gov't Receipts, Expenditures & Investment",National Income & Product Accounts,National Accounts,0
32992,18,108,33019,Imports,Foreign Transactions,National Income & Product Accounts,National Accounts,0
32992,18,109,33035,Corporate Dividends,Private Enterprise Income,National Income & Product Accounts,National Accounts,0
32992,18,33697,33701,Depreciation,Fixed Assets,National Income & Product Accounts,National Accounts,0
32992,32251,33246,NA,NA,S.9 Rest of the World,Flow of Funds,National Accounts,0
32992,18,33697,33703,Fixed Investment,Fixed Assets,National Income & Product Accounts,National Accounts,0
32992,18,33045,33050,Full-time Equivalent Employees,Industry,National Income & Product Accounts,National Accounts,0
32992,18,33045,33049,Full-time & Part-time Employees,Industry,National Income & Product Accounts,National Accounts,0
32992,32251,33241,NA,NA,S.4 Nonfinancial Noncorporate Business,Flow of Funds,National Accounts,0
32992,18,33021,NA,NA,Quantity Indexes,National Income & Product Accounts,National Accounts,0
32992,18,112,33042,Capital Transfers Paid,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,33045,33867,Manufacturing,Industry,National Income & Product Accounts,National Accounts,0
32992,18,112,33040,Consumptions of Fixed Capital,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,112,33041,Corporate Capital Consumption,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,112,33037,Domestic Investments,Domestic Capital Account (Saving & Investment),National Income & Product Accounts,National Accounts,0
32992,18,109,33033,Corporate Profits,Private Enterprise Income,National Income & Product Accounts,National Accounts,0
32992,18,109,33036,Proprietorship,Private Enterprise Income,National Income & Product Accounts,National Accounts,0
